SEVERITYCODE,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
2,12,50,2,11,489,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,16,62,0,0,1,0,0,0,0,0,1,0,0,1,0
1,12,50,1,15,351,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,51,2,17,327,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,48,4,7,121,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,3,6,15,70,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,4,3,8,202,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,3,6,21,183,0,0,1,0,0,1,0,0,0,0,0,1,1
2,12,52,6,15,72,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,1,2,7,258,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,51,2,14,148,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,52,1,12,205,0,1,0,0,0,0,0,0,0,0,0,1,0
2,11,45,6,23,32,0,0,0,0,0,1,0,0,0,0,0,1,1
1,12,52,1,13,404,0,1,0,0,0,0,0,0,0,0,0,1,1
1,1,2,6,16,469,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,49,2,8,486,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,16,175,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,4,6,313,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,52,4,12,24,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,51,4,14,116,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,1,17,94,0,0,1,0,0,1,0,0,0,0,0,1,1
1,2,6,2,13,496,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,3,13,160,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,52,0,0,179,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,4,2,18,309,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,2,1,12,48,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,51,2,11,434,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,5,1,19,466,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,3,3,23,305,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,4,6,18,344,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,7,355,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,51,2,15,174,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,46,0,20,268,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,4,20,336,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,4,16,316,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,4,2,9,293,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,50,6,16,492,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,50,6,17,160,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5,0,6,46,0,0,1,0,0,0,1,0,0,0,0,1,1
1,12,51,6,16,28,0,0,0,1,0,0,0,1,0,0,0,1,0
1,12,51,4,9,63,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,3,3,14,11,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,5,4,16,474,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,1,3,15,483,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,4,2,8,336,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,49,6,2,443,0,1,0,0,0,1,0,0,0,0,0,1,0
2,12,51,3,10,261,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,51,4,12,99,0,1,0,0,0,0,0,0,0,0,0,1,0
2,9,38,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,52,4,19,377,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,4,17,136,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,3,6,22,416,0,0,0,0,0,1,0,0,0,0,0,1,1
1,12,52,3,16,201,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,4,5,10,48,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,4,4,18,461,0,0,1,0,0,1,0,0,0,0,0,1,0
1,11,47,0,9,196,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,4,1,19,320,0,0,1,0,0,1,0,0,0,0,0,1,1
2,12,51,4,11,487,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,0,8,62,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,4,3,12,127,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,5,2,12,466,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,2,3,12,155,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,51,6,12,4,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,3,1,12,303,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,4,19,176,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,3,3,15,239,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,5,0,295,0,1,0,0,0,1,0,0,0,0,0,1,1
1,10,42,3,16,309,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,4,3,15,388,0,0,1,0,0,0,0,1,0,0,0,1,1
1,1,2,3,17,400,0,0,0,0,1,0,0,0,1,0,0,1,0
1,12,51,4,19,411,0,0,0,0,1,1,0,0,0,0,1,0,0
2,1,5,2,10,395,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,50,5,12,46,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,5,14,421,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,41,2,9,419,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,50,2,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,17,274,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,48,0,12,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,22,270,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,49,5,11,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,5,0,217,0,1,0,0,0,1,0,0,0,0,0,1,0
1,12,52,3,12,439,0,1,0,0,0,0,0,0,0,0,0,1,0
2,12,52,0,22,234,0,0,0,0,0,1,0,0,0,0,0,1,1
1,1,1,2,13,382,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,1,8,492,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2,9,420,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,51,2,15,174,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,4,2,0,465,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,2,2,22,276,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,3,2,22,72,0,0,1,0,0,1,0,0,0,0,0,1,0
2,12,52,5,16,19,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,51,0,18,130,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,3,18,400,0,0,1,0,0,0,0,1,0,0,0,1,0
1,12,52,3,16,46,0,1,0,0,0,1,0,0,0,0,0,1,1
1,12,50,4,8,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,5,4,237,0,1,0,0,0,1,0,0,0,0,0,1,1
2,1,2,5,21,408,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,47,1,5,336,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2,6,1,8,291,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11,47,6,14,320,0,1,0,0,0,0,0,0,0,0,0,1,0
1,12,51,2,6,326,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,4,2,16,357,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,52,3,13,438,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,4,6,12,143,0,0,0,0,1,0,0,0,0,0,0,1,0
1,12,49,5,14,166,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,2,18,253,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1,1,5,17,300,0,0,0,0,0,1,0,0,0,0,0,1,1
1,2,6,5,10,492,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,3,7,417,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,4,4,6,270,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,52,0,15,479,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,2,1,9,15,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,51,6,17,194,0,0,0,1,0,1,0,0,0,1,0,0,0
1,12,51,1,4,264,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,5,0,16,150,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,2,1,17,151,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,3,0,17,275,0,0,0,0,0,1,0,0,0,0,0,0,1
2,11,47,6,15,488,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,5,5,18,253,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,49,0,14,329,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,49,0,8,475,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,5,20,144,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,1,2,226,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,2,3,13,379,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,416,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,4,0,5,62,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,3,2,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,51,1,7,246,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,4,1,19,99,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,4,3,169,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,2,1,17,251,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,3,15,309,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,5,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,51,3,7,63,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,3,3,17,403,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,0,17,121,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,5,6,17,387,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,4,3,9,438,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,3,3,14,253,0,0,1,0,0,0,0,0,0,0,0,1,0
2,12,52,5,21,32,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,1,14,178,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,51,2,17,127,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,50,3,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,51,6,23,486,0,0,0,0,1,1,0,0,0,1,0,0,0
1,1,2,4,8,457,0,1,0,0,0,0,0,0,0,0,0,1,1
1,1,1,4,1,158,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,51,4,20,211,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,5,15,421,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,4,1,18,37,0,1,0,0,0,1,0,0,0,0,0,1,0
1,2,6,0,6,231,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,3,2,22,417,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,4,1,14,461,0,0,0,0,0,0,0,0,0,0,0,1,1
1,2,5,5,22,8,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,1,8,128,0,1,0,0,0,0,0,0,0,0,0,1,1
2,12,51,4,1,95,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,5,0,9,142,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,50,5,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,1,19,303,0,1,0,0,0,1,0,0,0,0,0,0,1
1,12,52,4,21,279,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,17,52,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,49,4,23,217,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,50,1,9,426,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11,47,3,0,312,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,2,3,12,301,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,4,6,12,136,0,1,0,0,0,0,0,0,0,0,0,0,1
2,12,52,0,16,361,0,0,0,1,0,1,0,0,0,0,0,1,1
1,1,2,3,12,241,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,51,2,12,212,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,2,11,486,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,2,1,13,160,0,0,1,0,0,0,0,0,0,0,0,1,1
2,12,52,0,14,161,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,5,1,14,379,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,5,0,18,400,0,1,0,0,0,1,0,0,0,0,0,1,0
2,1,4,3,5,210,0,1,0,0,0,1,0,0,0,0,0,1,0
2,12,52,0,21,14,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,4,4,6,338,0,0,1,0,0,1,0,0,0,0,0,1,1
2,12,52,6,22,52,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,52,1,15,288,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,50,4,8,54,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,4,4,6,110,0,1,0,0,0,0,1,0,0,0,0,1,0
1,11,46,6,9,346,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,3,4,19,157,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,1,2,12,167,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,0,15,359,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,4,22,231,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,50,3,18,29,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,51,1,20,201,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,3,15,169,0,1,0,0,0,0,0,0,0,0,0,1,1
1,12,50,2,6,438,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,15,143,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,52,1,5,372,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,4,1,17,161,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2,5,5,12,192,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,3,3,18,293,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,3,8,322,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,49,3,16,153,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,49,4,8,201,0,1,0,0,0,0,0,0,0,0,0,1,1
1,1,4,1,19,230,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,51,3,15,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,3,17,489,0,0,1,0,0,1,0,0,0,0,0,1,1
2,11,47,0,5,477,0,0,1,0,0,1,0,0,0,0,0,1,0
2,12,51,4,15,477,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,492,0,0,0,0,0,1,0,0,0,0,0,0,1
2,12,49,4,8,20,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,2,1,12,374,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,5,0,12,266,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,4,1,17,314,0,0,1,0,0,1,0,0,0,0,0,1,0
2,12,51,0,17,176,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,3,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,6,6,12,445,0,1,0,0,0,0,0,0,0,0,0,0,1
1,12,52,1,2,263,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,3,5,22,408,0,1,0,0,0,1,0,0,0,0,0,1,1
2,1,2,3,18,330,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,1,4,14,367,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,51,4,16,345,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,4,20,295,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,3,8,465,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,3,0,18,309,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,2,16,128,0,0,1,0,0,0,0,0,0,0,0,1,0
2,12,52,6,22,52,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,51,0,9,270,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,4,7,174,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,3,3,10,451,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,12,63,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,4,3,19,228,0,1,0,0,0,1,0,0,0,0,0,1,0
2,12,48,5,18,466,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,4,2,14,441,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,13,390,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,51,1,10,376,0,0,1,0,0,0,0,0,0,0,0,1,0
2,12,51,4,18,490,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,5,17,445,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,4,4,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,51,0,14,489,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,2,0,7,6,0,1,0,0,0,0,0,0,0,0,0,1,1
2,12,52,2,16,338,0,1,0,0,0,0,0,1,0,0,0,0,0
2,12,51,2,14,138,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,3,12,83,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,4,6,15,58,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,3,3,20,465,0,1,0,0,0,1,0,0,0,0,0,1,0
1,12,52,5,12,159,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,1,14,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,47,0,16,32,0,0,0,0,0,1,0,0,0,0,0,1,1
2,12,50,5,21,201,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,4,0,18,330,0,1,0,0,0,1,0,0,0,0,0,0,1
1,12,52,2,19,33,0,1,0,0,0,1,0,0,0,0,0,0,0
1,12,51,4,11,293,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,0,8,137,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,52,5,2,374,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,51,0,9,163,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,4,8,482,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,4,4,7,465,0,0,1,0,0,0,1,0,0,0,0,1,0
1,12,51,6,21,32,0,0,0,1,0,1,0,0,0,1,0,0,0
2,2,6,4,17,30,0,1,0,0,0,1,0,0,0,0,0,1,1
2,1,4,1,14,169,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,49,1,23,393,0,0,0,0,1,0,0,0,1,0,1,0,0
2,1,3,6,1,378,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,3,22,303,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,50,3,11,445,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,4,2,21,169,0,1,0,0,0,1,0,0,0,0,0,1,0
1,12,51,1,11,137,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,5,2,13,145,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,15,337,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,17,288,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,2,1,7,142,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,4,13,288,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,47,6,2,454,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,50,2,7,428,0,1,0,0,0,0,0,0,0,0,0,1,1
1,1,2,3,15,138,0,1,0,0,0,0,0,0,0,0,0,1,1
1,12,52,1,10,204,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,4,21,288,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,4,1,11,75,0,0,0,0,1,0,0,0,1,0,1,0,0
1,12,50,6,19,218,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,5,3,10,24,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,50,6,18,499,0,0,0,0,1,0,0,0,1,0,1,0,0
1,3,9,4,18,142,0,0,0,0,0,1,0,0,0,0,0,0,1
1,4,14,5,14,8,0,0,1,0,0,0,0,0,0,0,0,1,0
1,3,13,3,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,1,19,256,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2,7,2,19,237,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,7,6,14,174,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,5,21,349,0,0,1,0,0,1,0,0,0,0,0,1,1
1,4,16,1,18,145,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,6,90,0,0,0,0,0,1,0,0,0,0,0,0,0
2,3,12,1,16,386,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,16,2,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,5,20,205,0,0,0,0,1,0,0,0,1,0,1,0,0
1,2,6,4,14,151,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,13,0,17,230,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,0,8,314,0,1,0,0,0,0,0,0,0,0,0,1,0
2,12,50,4,16,209,0,1,0,0,0,1,0,0,0,0,0,1,0
2,1,2,4,12,312,0,1,0,0,0,0,0,0,0,0,0,0,1
1,12,51,4,1,426,0,0,1,0,0,1,0,0,0,0,0,1,0
1,4,14,5,13,250,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3,10,4,14,434,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,9,1,15,345,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,2,13,344,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,12,2,19,160,0,1,0,0,0,0,0,1,0,0,0,0,0
1,2,7,4,16,471,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,7,2,10,186,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,9,1,19,24,0,0,1,0,0,1,0,0,0,0,0,1,0
2,4,15,0,19,351,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4,4,8,428,0,0,1,0,0,0,0,0,0,0,0,1,0
2,3,10,6,7,247,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,9,4,1,367,0,0,1,0,0,1,0,0,0,0,0,0,0
2,1,5,2,9,241,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,14,314,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,1,6,18,344,0,0,1,0,0,1,0,0,0,0,0,1,1
1,2,6,6,12,361,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7,1,9,187,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,4,13,489,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,3,18,204,0,0,1,0,0,1,0,0,0,0,0,1,1
1,4,14,3,20,224,0,1,0,0,0,1,0,0,0,0,0,1,0
1,3,11,3,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,16,3,17,274,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,9,2,6,293,0,0,0,0,1,0,0,0,1,0,1,0,0
2,3,13,0,15,349,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7,1,22,409,0,0,1,0,0,1,0,0,0,0,0,1,1
1,3,11,1,11,258,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,1,9,46,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,7,1,8,420,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,14,0,16,459,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,9,1,10,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,12,83,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,5,4,9,52,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,5,6,0,127,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,11,4,16,388,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,8,3,15,385,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,9,5,3,127,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,5,15,166,0,1,0,0,0,0,0,0,0,0,0,0,0
1,4,15,4,5,94,0,0,1,0,0,1,0,0,0,0,0,1,1
1,3,10,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,2,17,496,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,12,3,16,73,0,0,1,0,0,0,0,0,0,0,0,1,0
1,4,15,0,21,408,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,15,294,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,5,5,18,260,0,0,1,0,0,1,0,0,0,0,0,1,0
2,3,9,6,18,46,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,9,1,20,377,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,6,2,10,345,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,0,18,176,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,8,3,7,15,0,0,0,0,0,0,0,0,0,1,0,0,1
2,3,10,5,16,162,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,4,9,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,8,0,21,31,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,9,2,8,136,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4,16,0,15,73,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3,11,4,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,12,6,15,177,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,15,1,8,405,0,0,1,0,0,0,0,0,0,0,0,1,0
1,3,9,3,10,14,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,8,2,13,94,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,9,1,8,154,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,1,2,18,489,0,0,0,0,0,1,0,0,0,0,0,0,1
1,4,16,3,15,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,9,4,10,336,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7,6,1,486,0,0,0,0,1,1,0,0,0,0,1,0,0
1,2,5,4,13,453,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,12,2,6,411,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,7,4,22,425,0,1,0,0,0,1,0,0,0,0,0,1,0
1,4,14,2,12,496,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,7,5,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,3,7,43,0,0,1,0,0,1,0,0,0,0,0,1,0
