SEVERITYCODE,X,Y,WEATHER,LIGHTCOND,ROADCOND,INC_YEAR,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,ADDRTYPE,cluster_id
1,-122.326498,47.57772526,Raining,Dawn,Wet,2019,9,39,5,7,Block,75
1,-122.3290582,47.57665128,Clear,Daylight,Dry,2019,10,44,3,15,Block,487
2,-122.3800161,47.66487857,Clear,Daylight,Dry,2019,9,36,2,12,Intersection,83
1,-122.3089644,47.60041984,Clear,Daylight,Dry,2019,9,39,2,14,Block,416
1,-122.35113390000002,47.57094178,Raining,Dark - Street Lights On,Wet,2019,12,50,2,21,Block,137
1,-122.3539504,47.69241433,Clear,Daylight,Wet,2019,11,47,6,11,Intersection,116
1,-122.27415790000002,47.6958838,Overcast,Dark - Street Lights On,Wet,2019,11,48,0,20,Block,126
1,-122.3459637,47.652745,Clear,Dark - Street Lights On,Dry,2019,11,46,2,21,Intersection,243
2,-122.3472071,47.69057079,Clear,Dark - Street Lights On,Dry,2019,10,44,2,18,Intersection,441
1,-122.3706613,47.57063569,Clear,Daylight,Dry,2019,10,44,0,16,Block,138
1,-122.3558295,47.51810154,Clear,Daylight,Dry,2019,11,45,3,11,Block,276
1,-122.2699891,47.53210531,Clear,Dark - Street Lights On,Dry,2019,11,44,5,19,Block,224
1,-122.3180341,47.6741601,Clear,Daylight,Dry,2019,9,39,0,16,Block,55
1,-122.3409938,47.63099174,Overcast,Daylight,Dry,2019,10,40,4,11,Block,465
1,-122.339357,47.60978057,Clear,Daylight,Dry,2019,10,40,3,17,Block,490
2,-122.3447064,47.7057972,Clear,Daylight,Dry,2019,9,39,1,13,Block,7
1,-122.3179126,47.66312116,Unknown,Daylight,Unknown,2019,10,41,1,17,Block,245
1,-122.3039074,47.65108342,Clear,Dark - Street Lights On,Wet,2019,10,43,4,23,Intersection,6
1,-122.3439876,47.69055853,Overcast,Daylight,Dry,2019,11,46,4,10,Block,441
1,-122.3177645,47.60806217,Clear,Daylight,Dry,2019,7,30,4,12,Block,452
1,-122.3472071,47.69057079,Raining,Daylight,Wet,2019,9,39,3,7,Intersection,441
2,-122.322109,47.64448971,Raining,Dusk,Wet,2019,10,42,4,17,Intersection,150
1,-122.3440707,47.64312027,Clear,Daylight,Wet,2019,11,45,6,11,Block,479
1,-122.302222,47.5955707,Raining,Daylight,Wet,2019,10,43,4,13,Intersection,115
2,-122.3338216,47.54528535,Overcast,Dark - Street Lights On,Dry,2019,11,45,6,2,Block,63
2,-122.3696989,47.62757360000001,Clear,Dark - Street Lights On,Dry,2019,11,44,4,21,Block,206
1,-122.3320622,47.60348389,Clear,Daylight,Dry,2019,10,40,4,11,Intersection,486
1,-122.3346951,47.53989316,Raining,Daylight,Wet,2019,11,46,6,8,Block,456
1,-122.33590890000002,47.59920774,Overcast,Daylight,Dry,2019,11,46,2,9,Intersection,212
1,-122.3289675,47.59919689,Raining,Daylight,Wet,2019,10,43,1,9,Intersection,142
2,-122.3278807,47.61664171,Clear,Dark - Street Lights On,Dry,2019,10,41,5,23,Intersection,217
1,-122.3287335,47.60487637,Overcast,Daylight,Dry,2019,10,42,4,12,Intersection,486
1,-122.3131308,47.62310234,Overcast,Dark - Street Lights On,Dry,2019,12,52,5,22,Block,387
2,-122.36613909999998,47.67307813,Clear,Daylight,Dry,2019,10,41,2,8,Intersection,281
1,-122.3285453,47.57772592,Clear,Daylight,Dry,2019,11,44,4,11,Block,75
2,-122.3607922,47.66291688,Clear,Dark - Street Lights On,Dry,2019,11,46,3,21,Intersection,371
1,-122.3200673,47.67624537,Clear,Daylight,Unknown,2019,10,44,0,8,Block,55
1,-122.3347922,47.54919059,Clear,Dark - Street Lights On,Dry,2019,11,48,4,6,Block,63
1,-122.3709718,47.57181747,Overcast,Daylight,Wet,2019,9,39,1,11,Block,138
1,-122.3172274,47.59791858,Clear,Daylight,Dry,2019,10,43,3,14,Block,226
1,-122.3381244,47.57171671,Clear,Dark - Street Lights On,Dry,2019,10,40,5,3,Block,345
1,-122.2943889,47.54072133,Clear,Daylight,Dry,2019,9,36,3,18,Block,213
1,-122.3445182,47.68983599,Clear,Daylight,Dry,2020,1,1,4,14,Intersection,441
2,-122.3182162,47.6122294,Raining,Dusk,Wet,2019,7,29,3,19,Block,293
1,-122.2963179,47.62306521,Clear,Daylight,Dry,2019,10,43,1,15,Block,18
1,-122.3384848,47.66722128,Clear,Daylight,Wet,2019,11,47,1,8,Intersection,262
1,-122.325608,47.66498753,Clear,Dark - Street Lights On,Dry,2019,12,50,5,18,Intersection,37
1,-122.34695359999998,47.61480884,Clear,Daylight,Dry,2019,11,45,2,10,Intersection,307
2,-122.3956505,47.64115622,Clear,Daylight,Dry,2019,11,47,2,8,Intersection,286
2,-122.3552982,47.68474779,Clear,Dark - Street Lights On,Dry,2019,10,43,3,20,Intersection,472
1,-122.3346656,47.60968542,Clear,Daylight,Dry,2019,10,40,1,10,Intersection,52
2,-122.2908652,47.72435276,Clear,Daylight,Dry,2019,11,45,2,8,Block,67
1,-122.3165789,47.66129196,Clear,Daylight,Dry,2019,11,46,0,15,Intersection,351
1,-122.3259692,47.59030984,Overcast,Daylight,Dry,2019,9,39,4,7,Block,454
1,-122.3259779,47.57772509,Raining,Dark - Street Lights On,Wet,2019,10,42,4,17,Intersection,75
1,-122.3341832,47.60046507,Overcast,Dark - Street Lights On,Wet,2019,9,39,4,21,Block,212
2,-122.3054768,47.69347501,Clear,Daylight,Dry,2019,11,47,3,10,Block,47
1,-122.2699812,47.53530228,Raining,Daylight,Wet,2020,1,5,4,7,Block,377
1,-122.3023099,47.57862978,Overcast,Dark - Street Lights On,Dry,2019,11,46,4,23,Block,41
1,-122.3350355,47.69777159,Overcast,Daylight,Wet,2019,11,47,1,11,Intersection,256
1,-122.2860912,47.54701438,Clear,Daylight,Dry,2019,8,31,6,14,Block,192
1,-122.3287117,47.61492109,Clear,Dark - Street Lights On,Dry,2019,10,40,5,2,Intersection,300
2,-122.3554597,47.7059898,Raining,Daylight,Wet,2019,10,42,6,11,Block,382
1,-122.3251077,47.66134409,Clear,Daylight,Dry,2019,8,34,5,17,Intersection,37
1,-122.3448343,47.71354798,Clear,Daylight,Dry,2020,1,3,4,16,Block,164
1,-122.34064840000002,47.70504576,Clear,Daylight,Dry,2019,10,40,6,14,Intersection,471
1,-122.2706536,47.53859328,Clear,Daylight,Dry,2019,9,39,4,17,Block,377
1,-122.3436236,47.61752806,Clear,Dark - Street Lights On,Dry,2019,12,51,1,16,Intersection,253
1,-122.3496061,47.61403122,Clear,Dusk,Dry,2019,11,48,5,16,Intersection,307
2,-122.3682374,47.66219592,Clear,Dark - Street Lights On,Dry,2019,11,47,3,19,Block,163
2,-122.33147209999998,47.60619596,Clear,Daylight,Dry,2019,11,47,3,10,Block,486
1,-122.29101029999998,47.57075993,Clear,Daylight,Dry,2019,10,44,2,8,Block,148
2,-122.3524093,47.61568914,Clear,Dusk,Dry,2019,10,43,2,17,Intersection,201
2,-122.2658522,47.52753369,Clear,Dark - Street Lights On,Dry,2019,8,33,6,3,Block,108
1,-122.3660009,47.6872969,Clear,Daylight,Dry,2019,7,30,2,18,Block,102
2,-122.2871034,47.51185667,Raining,Daylight,Wet,2019,12,51,5,13,Block,422
1,-122.2980598,47.63717924,Overcast,Dark - Street Lights Off,Wet,2019,9,39,4,22,Block,168
2,-122.3211334,47.67452348,Clear,Daylight,Dry,2019,10,44,2,12,Intersection,55
1,-122.3302036,47.60919322,Raining,Dusk,Wet,2019,12,50,3,15,Block,486
1,-122.3366482,47.61337623,Raining,Daylight,Wet,2019,9,39,1,9,Block,128
1,-122.3109494,47.59511628,Clear,Daylight,Dry,2019,9,37,4,15,Block,174
2,-122.3504655,47.61336696,Clear,Daylight,Dry,2019,10,40,3,10,Intersection,201
1,-122.3497555,47.64651291,Clear,Daylight,Dry,2019,11,45,4,13,Block,80
1,-122.3126722,47.59879868,Clear,Daylight,Dry,2019,10,44,2,14,Block,174
1,-122.3146742,47.66855939,Clear,Daylight,Dry,2019,11,45,3,9,Block,266
1,-122.3352204,47.60945327,Clear,Dark - Street Lights On,Dry,2019,10,42,5,21,Block,52
1,-122.299512,47.71204425,Clear,Dark - Street Lights On,Dry,2019,10,40,6,21,Intersection,209
1,-122.3173632,47.67582933,Clear,Dark - Street Lights On,Dry,2020,1,3,5,18,Intersection,55
1,-122.3264167,47.60485688,Raining,Daylight,Wet,2019,10,42,3,9,Block,466
1,-122.3623421,47.65649812,Clear,Dark - Street Lights On,Dry,2019,12,50,4,19,Block,360
1,-122.3394392,47.56449979999999,Clear,Daylight,Dry,2019,11,47,3,13,Intersection,359
1,-122.3135303,47.60351525,Clear,Dark - Street Lights On,Dry,2019,11,47,6,18,Block,496
1,-122.3707128,47.56955575,Clear,Daylight,Dry,2019,10,41,4,7,Block,138
1,-122.2980618,47.58760704,Raining,Daylight,Wet,2019,11,46,4,9,Block,211
2,-122.3341923,47.59403973,Clear,Daylight,Dry,2019,8,33,1,9,Block,123
1,-122.35113390000002,47.57094178,Raining,Dark - Unknown Lighting,Wet,2020,1,2,5,7,Block,137
1,-122.2981507,47.57835004,Clear,Dark - Street Lights On,Dry,2019,10,43,5,19,Intersection,427
1,-122.3649132,47.56472619,Raining,Dawn,Wet,2019,10,43,1,7,Block,447
1,-122.3631854,47.53369768,Clear,Dark - Street Lights On,Dry,2019,10,40,5,6,Intersection,0
2,-122.31276,47.59749164,Raining,Dark - No Street Lights,Wet,2019,12,52,4,1,Intersection,174
1,-122.2695649,47.67575235,Overcast,Dark - Street Lights On,Wet,2019,10,41,1,6,Intersection,255
1,-122.32807859999998,47.60416123,Clear,Daylight,Dry,2019,8,33,1,9,Intersection,142
1,-122.2980598,47.63717924,Clear,Dark - Street Lights On,Wet,2019,10,42,3,22,Block,168
1,-122.3292622,47.59089977,Clear,Dark - Street Lights On,Dry,2019,10,41,5,2,Block,454
2,-122.2728077,47.54247599,Partly Cloudy,Dawn,Wet,2020,1,3,2,6,Intersection,44
2,-122.3127798,47.61291174,Clear,Daylight,Dry,2019,7,31,2,7,Intersection,349
1,-122.3223993,47.63451061,Clear,Daylight,Dry,2019,10,44,1,14,Intersection,412
1,-122.3681058,47.57148216,Raining,Dark - Street Lights On,Wet,2019,11,46,6,19,Block,138
1,-122.3767666,47.67864679,Clear,Dark - Street Lights On,Dry,2019,11,45,2,18,Block,417
1,-122.3175527,47.68673213,Clear,Dark - Street Lights On,Wet,2019,9,39,4,4,Intersection,383
1,-122.3138702,47.52644123,Overcast,Daylight,Wet,2020,1,4,0,14,Block,327
1,-122.3384846,47.61853427,Clear,Dark - Street Lights On,Dry,2019,8,33,2,23,Intersection,451
1,-122.360526,47.51617672,Clear,Daylight,Dry,2019,9,36,4,12,Block,78
1,-122.3208501,47.72145881,Clear,Daylight,Dry,2019,9,38,4,8,Intersection,261
1,-122.281651,47.61427298,Clear,Dark - Street Lights On,Wet,2019,9,39,4,19,Block,92
1,-122.3766045,47.5355679,Clear,Daylight,Dry,2019,10,44,3,9,Intersection,459
1,-122.3447187,47.70654592,Clear,Daylight,Dry,2019,9,38,2,13,Intersection,7
1,-122.3165709,47.60001112,Raining,Dark - Street Lights On,Wet,2019,12,50,6,0,Block,226
1,-122.3569935,47.63290142,Clear,Daylight,Dry,2019,11,46,2,12,Block,340
1,-122.3633475,47.52196135,Raining,Dark - Street Lights On,Wet,2019,11,46,6,17,Block,78
1,-122.3044,47.65006045,Clear,Daylight,Dry,2019,11,44,5,13,Block,6
1,-122.34114479999998,47.6887346,Clear,Daylight,Dry,2019,10,40,6,14,Block,274
2,-122.2975133,47.66122149,Clear,Daylight,Dry,2019,8,33,6,11,Block,421
2,-122.2789885,47.55309183,Clear,Dark - Street Lights On,Dry,2019,11,45,3,17,Block,393
1,-122.3377824,47.62469046,Overcast,Daylight,Wet,2019,9,39,3,10,Block,111
1,-122.3387575,47.60413451,Raining,Daylight,Wet,2019,12,51,3,13,Block,388
1,-122.3282058,47.52605755,Raining,Daylight,Wet,2019,12,48,6,12,Block,263
1,-122.3223976,47.60801681,Clear,Dark - Street Lights On,Dry,2019,8,35,5,23,Block,24
2,-122.2968942,47.56628402,Clear,Daylight,Dry,2019,11,45,4,12,Intersection,485
1,-122.3501821,47.62456711,Clear,Dark - Street Lights On,Dry,2019,11,47,2,2,Block,153
2,-122.3355865,47.60398224,Clear,Daylight,Dry,2019,10,42,0,10,Intersection,388
1,-122.2999541,47.60524777,Clear,Dark - Street Lights On,Dry,2019,10,43,2,18,Block,460
1,-122.2806814,47.52302657,Raining,Dark - Street Lights On,Wet,2019,12,51,4,23,Intersection,426
1,-122.2832913,47.54318328,Clear,Dusk,Dry,2019,9,38,6,18,Intersection,192
1,-122.292226,47.72738168,Clear,Daylight,Dry,2019,9,38,3,16,Block,67
1,-122.3460852,47.53924765,Raining,Daylight,Wet,2019,11,46,2,6,Block,282
2,-122.3687313,47.67453972,Clear,Daylight,Dry,2019,11,44,6,16,Intersection,343
1,-122.3460603,47.51730721,Clear,Dark - Street Lights On,Dry,2019,11,44,5,22,Block,237
1,-122.3183812,47.60268892,Clear,Daylight,Dry,2019,7,30,5,8,Block,226
2,-122.30194009999998,47.73382926,Raining,Dark - Street Lights On,Wet,2019,10,41,0,21,Intersection,196
1,-122.351619,47.7195907,Raining,Dark - Street Lights On,Wet,2020,1,4,1,4,Intersection,493
2,-122.2752924,47.69931964,Clear,Daylight,Dry,2019,10,43,1,16,Intersection,364
2,-122.30962,47.59923538,Clear,Dark - Street Lights On,Dry,2019,11,46,0,6,Block,416
1,-122.3707519,47.67162573,Overcast,Daylight,Wet,2019,12,50,3,11,Intersection,343
1,-122.3413239,47.61206453,Clear,Dark - Street Lights On,Dry,2019,11,46,1,19,Block,8
2,-122.3763004,47.65305688,Raining,Dark - Street Lights On,Wet,2019,9,39,5,0,Block,292
1,-122.31988090000002,47.62481686,Clear,Daylight,Dry,2019,9,39,1,12,Block,120
1,-122.3662888,47.67598307,Clear,Dark - Street Lights On,Dry,2019,10,42,0,3,Block,455
1,-122.3359567,47.70711061,Raining,Dark - Street Lights On,Wet,2019,12,51,4,6,Block,87
1,-122.2875459,47.56175885,Clear,Dark - Street Lights On,Dry,2019,11,47,3,17,Block,29
1,-122.3101775,47.66853992,Unknown,Unknown,Unknown,2019,11,46,2,16,Block,374
2,-122.3589232,47.72325108,Clear,Dark - Street Lights On,Dry,2019,11,45,3,17,Block,167
1,-122.3450853,47.73306346,Clear,Daylight,Dry,2019,10,43,5,14,Block,389
1,-122.3255956,47.7340692,Clear,Daylight,Dry,2019,9,35,6,12,Intersection,449
2,-122.3448961,47.7171731,Clear,Daylight,Dry,2019,10,40,6,14,Block,164
1,-122.3275245,47.60439327,Raining,Daylight,Wet,2019,10,43,4,12,Block,142
2,-122.300605,47.66626672,Clear,Daylight,Dry,2019,10,43,2,10,Intersection,338
1,-122.32853490000002,47.60298463,Raining,Dark - Street Lights On,Wet,2019,11,46,1,7,Intersection,142
1,-122.3612154,47.54278914,Overcast,Dark - Street Lights On,Dry,2019,12,51,1,19,Block,458
2,-122.3230496,47.60873074,Overcast,Daylight,Dry,2019,11,46,3,12,Block,466
1,-122.38630790000002,47.55210075,Clear,Dark - Street Lights On,Dry,2019,11,46,2,21,Block,21
1,-122.3167791,47.61097884,Clear,Daylight,Dry,2019,10,44,3,19,Block,293
1,-122.3435047,47.61570093,Overcast,Daylight,Dry,2019,11,47,4,8,Block,253
1,-122.3141866,47.66644343,Clear,Dark - Street Lights On,Dry,2019,10,42,3,21,Intersection,160
1,-122.38886200000002,47.67383372,Unknown,Unknown,Unknown,2019,9,36,5,0,Block,308
1,-122.2847708,47.52276057,Clear,Dark - Street Lights On,Dry,2019,9,39,1,2,Block,259
2,-122.3458589,47.68694144,Overcast,Dark - Street Lights On,Wet,2019,10,43,4,19,Block,251
1,-122.3481721,47.53406249,Overcast,Dark - Street Lights On,Dry,2019,10,43,4,1,Block,399
2,-122.3343147,47.54761637,Clear,Dark - Street Lights On,Wet,2019,12,52,4,3,Block,63
1,-122.3824337,47.54843017,Overcast,Daylight,Dry,2019,10,40,3,14,Block,305
1,-122.3348042,47.73413613,Clear,Daylight,Dry,2019,8,32,3,14,Block,151
2,-122.350616,47.61580161,Raining,Daylight,Wet,2019,12,48,6,15,Intersection,201
1,-122.4010601,47.67579638,Overcast,Daylight,Dry,2020,1,4,0,10,Intersection,81
1,-122.3734868,47.56755221,Raining,Dawn,Oil,2019,9,39,1,7,Block,463
1,-122.3378735,47.61295827,Clear,Daylight,Dry,2019,12,51,2,15,Intersection,128
1,-122.3240113,47.61966624,Clear,Daylight,Dry,2019,9,37,4,8,Intersection,217
1,-122.3778835,47.69060578,Clear,Daylight,Dry,2019,7,30,4,16,Intersection,98
1,-122.3341912,47.59829172,Raining,Dark - Street Lights On,Wet,2019,9,37,6,2,Intersection,212
2,-122.2653677,47.56135285,Overcast,Daylight,Wet,2020,1,4,4,9,Block,69
2,-122.351115,47.53413004,Raining,Daylight,Wet,2019,9,39,0,12,Block,399
2,-122.3608001,47.66501228,Clear,Daylight,Dry,2019,10,43,5,12,Intersection,170
1,-122.390833,47.56385591,Raining,Dark - Street Lights On,Wet,2019,11,47,5,23,Block,220
1,-122.3860186,47.51470509,Overcast,Dark - Street Lights On,Dry,2020,1,3,6,19,Block,348
1,-122.317262,47.5954074,Overcast,Dusk,Dry,2019,10,43,4,17,Block,174
1,-122.3742505,47.63172270000001,Clear,Dawn,Dry,2019,10,41,2,14,Block,51
2,-122.2878577,47.59280139,Overcast,Dark - No Street Lights,Dry,2019,10,40,3,19,Block,157
2,-122.2919705,47.57039062,Clear,Daylight,Dry,2019,11,44,4,14,Block,148
1,-122.3071489,47.54638065,Clear,Daylight,Wet,2019,11,47,1,11,Block,320
1,-122.2936577,47.54802272,Clear,Daylight,Dry,2019,11,48,3,14,Intersection,409
1,-122.3223527,47.55593506,Clear,Dusk,Dry,2019,11,45,3,17,Block,185
1,-122.3342155,47.55230918,Clear,Daylight,Dry,2019,9,39,2,14,Block,48
1,-122.3500734,47.7050675,Raining,Daylight,Wet,2019,10,43,4,13,Intersection,194
1,-122.3337187,47.66503572,Clear,Daylight,Dry,2019,9,36,4,9,Intersection,484
1,-122.3473916,47.70579254,Clear,Daylight,Dry,2019,11,45,1,10,Block,7
1,-122.3400329,47.61306259,Raining,Daylight,Wet,2019,12,51,4,13,Intersection,128
1,-122.3554433,47.66083875,Clear,Daylight,Dry,2019,9,39,1,8,Block,45
1,-122.3450961,47.54736919,Overcast,Dark - Street Lights On,Dry,2019,11,44,5,1,Block,282
1,-122.3449468,47.72048199,Overcast,Dark - Street Lights On,Dry,2019,11,46,3,17,Block,439
1,-122.3473751,47.70433508,Clear,Dark - Street Lights On,Dry,2019,10,40,4,1,Intersection,7
2,-122.3175964,47.69446582,Clear,Daylight,Wet,2019,10,42,5,17,Block,442
1,-122.2776514,47.70378691,Fog/Smog/Smoke,Daylight,Dry,2019,11,46,3,7,Block,364
1,-122.2699832,47.52617082,Clear,Daylight,Dry,2019,10,41,3,17,Intersection,330
1,-122.3843244,47.68591069,Clear,Daylight,Dry,2019,10,41,6,17,Block,98
1,-122.3234613,47.63972654,Raining,Daylight,Wet,2019,10,42,2,12,Intersection,36
2,-122.3459997,47.70143394,Overcast,Dark - Street Lights On,Wet,2020,1,1,4,18,Block,146
2,-122.3631854,47.53369768,Raining,Dawn,Wet,2019,10,42,4,16,Intersection,0
1,-122.2834787,47.66850835,Clear,Daylight,Dry,2019,11,46,0,12,Block,469
1,-122.3700598,47.6752701,Unknown,Unknown,Unknown,2019,11,46,4,10,Block,343
2,-122.3269402,47.55105921,Clear,Daylight,Dry,2019,10,44,1,9,Intersection,185
1,-122.30208059999998,47.63953008,Raining,Dark - Street Lights On,Wet,2020,1,4,3,17,Intersection,168
1,-122.3768007,47.69367243,Clear,Daylight,Dry,2019,11,44,4,15,Block,31
1,-122.2892436,47.56794838,Clear,Daylight,Dry,2019,11,46,3,12,Intersection,148
1,-122.3458666,47.69056670000001,Clear,Dusk,Dry,2019,11,44,6,16,Block,441
2,-122.36074709999998,47.70294137,Clear,Daylight,Dry,2019,11,46,3,8,Block,59
1,-122.3123182,47.55124291,Raining,Daylight,Wet,2019,11,46,6,14,Intersection,38
2,-122.3606549,47.62095572,Clear,Daylight,Dry,2019,10,41,4,14,Intersection,175
1,-122.2962311,47.61001042,Clear,Daylight,Dry,2019,7,28,6,13,Intersection,101
1,-122.3557095,47.53368181,Clear,Daylight,Wet,2019,10,43,0,9,Block,130
1,-122.3448436,47.61707894,Clear,Daylight,Dry,2019,7,31,0,17,Block,253
2,-122.3393858,47.56969259,Clear,Daylight,Dry,2019,10,44,2,15,Block,345
1,-122.3884313,47.55521943,Overcast,Dark - No Street Lights,Dry,2019,11,45,3,20,Block,297
1,-122.3084303,47.57250753,Overcast,Dark - Street Lights On,Wet,2020,1,2,3,17,Block,429
1,-122.3201524,47.54735691,Clear,Dark - Street Lights On,Dry,2019,10,40,6,23,Intersection,15
1,-122.3668514,47.53845332,Clear,Dark - Street Lights On,Dry,2019,10,41,6,2,Block,373
2,-122.2776588,47.52790127,Clear,Dark - Street Lights On,Dry,2019,10,42,6,2,Intersection,426
1,-122.2958537,47.60057221,Clear,Daylight,Dry,2019,9,40,0,13,Block,177
1,-122.3279159,47.60817661,Clear,Dark - Street Lights On,Dry,2019,11,46,4,17,Block,466
1,-122.3003223,47.58499027,Clear,Daylight,Wet,2019,11,48,0,9,Block,211
2,-122.3347624,47.52541537,Clear,Daylight,Dry,2019,8,34,1,8,Block,121
2,-122.3265919,47.6231342,Clear,Daylight,Dry,2019,11,44,4,13,Intersection,166
1,-122.2835126,47.6711968,Clear,Daylight,Dry,2019,10,44,1,12,Block,228
1,-122.2881208,47.53034424,Clear,Dawn,Dry,2019,11,44,4,7,Block,86
1,-122.269982,47.52473904,Clear,Daylight,Dry,2020,1,3,3,12,Block,330
1,-122.3352204,47.60945327,Clear,Dusk,Dry,2019,11,48,4,17,Block,52
1,-122.3389037,47.60928514,Clear,Dark - Street Lights On,Wet,2019,11,46,2,19,Intersection,490
1,-122.3660153,47.68049539,Clear,Daylight,Dry,2019,11,47,3,12,Block,135
1,-122.3101449,47.61702584,Clear,Daylight,Dry,2019,10,44,0,10,Block,349
1,-122.3212753,47.65157827,Overcast,Dark - Street Lights On,Wet,2020,1,4,3,1,Intersection,410
1,-122.2699891,47.53210531,Clear,Daylight,Dry,2019,10,42,3,15,Block,224
1,-122.3682957,47.63959692,Overcast,Dark - Street Lights On,Wet,2019,10,43,4,20,Block,117
2,-122.355377,47.6978386,Raining,Dark - Street Lights On,Wet,2019,12,51,2,17,Intersection,283
1,-122.3453366,47.66251102,Clear,Daylight,Dry,2019,7,30,1,17,Block,1
1,-122.3707622,47.66679139,Clear,Daylight,Dry,2019,10,43,5,13,Block,444
2,-122.2951621,47.73377483,Clear,Dark - Street Lights On,Dry,2019,8,34,5,20,Intersection,405
1,-122.3118263,47.59626403,Clear,Daylight,Dry,2020,1,2,3,12,Block,174
1,-122.2987755,47.62312847,Raining,Daylight,Wet,2019,10,42,2,10,Block,18
2,-122.3434938,47.61393611,Clear,Daylight,Dry,2019,10,44,0,15,Intersection,8
1,-122.3421927,47.61316683,Clear,Dark - Street Lights On,Dry,2019,9,38,5,19,Intersection,8
1,-122.3100466,47.73392121,Clear,Daylight,Dry,2019,10,43,5,16,Intersection,477
1,-122.3431603,47.68766109,Clear,Dark - Street Lights On,Dry,2019,11,46,4,23,Block,441
2,-122.325633,47.61848878,Overcast,Daylight,Dry,2019,11,47,4,12,Intersection,217
1,-122.3335603,47.67206776,Clear,Dark - Street Lights On,Dry,2019,11,44,6,21,Block,85
1,-122.3141094,47.62527359,Overcast,Dark - Street Lights Off,Wet,2019,11,46,1,23,Block,223
2,-122.3074092,47.61673276,Clear,Daylight,Dry,2019,7,28,6,8,Intersection,99
2,-122.3421813,47.66067212,Raining,Dark - No Street Lights,Wet,2019,10,42,6,18,Intersection,499
1,-122.3478015,47.73412901,Overcast,Daylight,Wet,2019,12,50,5,9,Intersection,322
2,-122.3402222,47.69052984,Clear,Daylight,Dry,2019,7,31,0,13,Intersection,274
1,-122.3408978,47.61061931,Clear,Dark - Street Lights On,Dry,2019,10,41,5,22,Block,8
2,-122.3338246,47.60373279,Clear,Daylight,Dry,2019,11,46,1,15,Intersection,388
1,-122.3278814,47.61065758,Overcast,Daylight,Dry,2019,8,33,4,11,Block,300
1,-122.3222024,47.60612546,Unknown,Unknown,Unknown,2019,12,50,2,16,Block,24
2,-122.3165789,47.66129196,Clear,Dusk,Dry,2019,11,44,4,17,Intersection,351
1,-122.3295514,47.55339933,Raining,Daylight,Wet,2019,10,40,3,16,Intersection,375
1,-122.2696111,47.51684873,Overcast,Dark - Street Lights On,Unknown,2019,8,34,2,21,Intersection,127
1,-122.3165267,47.68016281,Clear,Dark - Street Lights On,Dry,2019,11,44,6,1,Block,169
2,-122.3007113,47.6653328,Clear,Daylight,Dry,2019,10,44,0,10,Block,338
1,-122.3471621,47.61375831,Clear,Dark - Street Lights On,Dry,2019,11,47,5,2,Block,307
