SEVERITYCODE,X,Y,INC_YEAR,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
1,-122.32171869999999,47.61232219,2019,2,9,3,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.326376,47.5717054,2019,6,25,3,15,314,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.28842350000001,47.56496219,2018,10,43,4,17,29,0,0,0,0,0,0,0,1,0,0,0,0,0
2,-122.3226837,47.56851372,2019,6,26,3,18,314,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29319369999999,47.72289907,2018,9,38,0,16,67,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3120887,47.68350004,2019,5,20,5,14,198,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.34350020000001,47.63285877,2019,4,17,3,15,465,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34817209999999,47.53406249,2018,11,44,3,16,399,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.326727,47.61886143,2018,5,20,0,17,217,0,0,0,0,1,0,0,0,1,0,1,0,0
2,-122.3473385,47.66144499,2019,6,26,1,22,420,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.28179180000001,47.56705311,2019,6,22,6,18,210,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3380011,47.60494346,2018,5,19,5,1,388,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3547845,47.70508156,2018,10,42,6,23,382,1,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3870385,47.55211033,2018,8,35,0,9,297,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.34336540000001,47.64226291,2018,9,37,2,9,479,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31152959999999,47.59587388,2019,6,26,6,17,174,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3126747,47.720318299999995,2019,5,22,1,9,475,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.38948049999999,47.56385327,2018,10,40,6,17,220,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.39290030000001,47.64864618,2018,10,44,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33484140000002,47.52232233,2019,6,24,6,20,121,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-122.3112868,47.6268719,2019,4,18,0,16,223,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3342037,47.62613482,2018,11,44,3,14,362,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.31953440000001,47.66603568,2019,6,23,4,16,245,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33734799999999,47.52047166,2019,2,6,3,7,457,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-122.3894841,47.56114248,2018,10,41,1,8,303,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.37754939999999,47.66867108,2018,11,45,4,7,489,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.34654420000001,47.72139489,2018,8,34,4,17,493,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32222709999999,47.71947679,2019,4,15,5,20,261,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-122.3317354,47.60312653,2018,11,46,2,6,142,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.3492804,47.72322066,2018,10,43,0,15,493,1,0,0,0,0,0,0,0,1,0,1,0,0
2,-122.34003290000001,47.61306259,2018,11,47,3,22,128,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3195413,47.60127547,2019,6,22,6,23,226,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.34012720000001,47.6106223,2019,6,26,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.31079059999999,47.56182382,2019,6,26,5,12,125,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3734868,47.56755221,2018,10,43,2,1,463,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.26355919999999,47.51681296,2019,6,23,3,6,450,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.35756629999999,47.61795105,2018,9,39,4,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3555447,47.72232421,2018,9,38,5,16,167,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.324354,47.61015809,2018,9,37,3,17,466,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3143513,47.67616571,2019,5,18,6,13,329,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32563300000001,47.61848878,2019,6,25,0,18,217,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32481299999999,47.60898123,2019,5,19,2,9,466,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2879785,47.5270049,2018,10,43,3,11,259,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3119966,47.67904809,2018,10,42,5,18,329,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.3153885,47.66219639,2019,5,21,4,14,351,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3107835,47.58297226,2019,3,12,2,13,384,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3358275,47.61263329,2019,5,20,1,10,128,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.32596770000002,47.59365795,2018,10,41,1,10,476,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.338197,47.606835,2018,9,38,2,10,490,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3138738,47.52558909,2018,10,43,1,15,327,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.33419930000001,47.58293839,2019,4,17,2,21,275,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3295649,47.55187534,2019,5,22,4,7,375,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34365009999999,47.6185566,2018,9,39,5,23,253,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.3216834,47.54674636,2019,6,23,1,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3238119,47.63206951,2018,10,43,0,2,412,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.360649,47.68838775,2019,5,18,5,2,200,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.28579429999999,47.55865699,2019,2,8,4,10,325,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.33893020000001,47.61853626,2018,11,44,5,21,451,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3220102,47.60423293,2018,9,38,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3235687,47.72257717,2019,6,24,6,1,261,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.26471380000001,47.51362561,2019,5,22,4,15,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3326533,47.7086545,2018,9,38,2,18,87,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3107597,47.6885032,2018,10,43,6,2,207,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.26446670000001,47.67936892,2018,9,38,3,17,313,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3766365,47.52737851,2018,9,39,1,14,386,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34731509999999,47.65205986,2019,5,21,0,16,243,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.30666880000001,47.73388297,2019,3,13,1,9,477,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3358275,47.61263329,2018,10,40,0,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.38676709999999,47.57019136,2018,11,45,4,19,418,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3661913,47.66365141,2018,9,38,5,11,163,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2978374,47.57793916,2019,6,23,5,23,427,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33484140000002,47.52232233,2019,2,9,3,8,121,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3473007,47.64502969,2018,11,44,3,2,479,0,0,0,0,0,1,0,0,0,0,0,1,0
2,-122.3342392,47.54813969,2019,4,14,4,15,63,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.33706609999999,47.53607235,2019,2,8,4,10,456,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.3395919,47.61162914,2018,10,41,5,13,128,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.31496809999999,47.52304218,2018,11,45,5,13,327,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.37888400000001,47.66905845,2018,11,46,2,13,489,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.32905459999999,47.58293662,2019,5,18,2,13,275,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3276652,47.59961587,2019,5,20,1,16,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3382462,47.61024514,2018,10,44,1,11,490,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.33382160000001,47.54528535,2019,3,9,4,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3243223,47.61263961,2019,6,26,5,2,300,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.34788710000001,47.615361,2018,10,44,2,11,307,0,1,0,0,0,0,0,0,0,0,0,1,1
2,-122.2621818,47.52019046,2019,4,14,3,17,284,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32087290000001,47.61990775,2018,10,41,6,19,369,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.33754429999999,47.60612176,2018,10,44,1,23,490,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3776564,47.66366682,2019,6,25,2,17,295,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3555513,47.72527507,2019,4,17,2,7,167,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.331703,47.60560599,2019,6,23,0,21,486,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3592615,47.61926962,2018,10,41,1,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3709366,47.55285635,2019,6,23,5,0,82,0,1,0,0,0,1,0,0,0,0,0,0,0
2,-122.339357,47.60978057,2018,10,42,3,18,490,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.28777029999999,47.5957341,2018,10,44,2,9,157,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32173700000001,47.59918458,2018,9,38,5,20,288,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.37685379999999,47.51838477,2019,5,22,3,17,397,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3486733,47.61347959,2019,5,18,6,13,307,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32100439999999,47.55335102,2019,6,24,5,6,379,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.31338670000001,47.58369468,2018,9,39,5,9,147,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2915031,47.71550623,2018,11,47,4,21,403,0,0,0,0,0,1,0,0,0,0,0,1,1
1,-122.3164832,47.60040526,2018,11,44,6,1,226,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.2976856,47.62476334,2018,9,38,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33855030000001,47.60806017,2019,6,24,0,16,490,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34695320000002,47.61037734,2019,5,19,1,14,307,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.30258400000001,47.55377039,2019,6,24,5,1,154,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.39387190000001,47.54677191,2019,5,20,4,22,107,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.3830877,47.51206616,2018,10,43,6,7,348,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-122.3156578,47.67497952,2018,11,47,3,6,55,0,1,0,0,0,0,1,0,0,0,0,0,1
2,-122.3063317,47.60616745,2018,9,38,3,7,54,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.2968504,47.62302952,2018,9,37,4,10,18,1,0,0,0,0,0,0,0,1,0,1,0,0
1,-122.3428202,47.610018,2019,6,24,2,23,8,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2961906,47.613529799999995,2019,6,23,4,14,432,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3290598,47.60523285,2019,3,10,3,14,486,0,0,0,0,1,0,0,0,0,0,1,0,0
2,-122.35474409999999,47.62544983,2019,6,23,1,21,270,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2864886,47.5601082,2018,10,43,4,10,325,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.34140590000001,47.66138544,2018,9,39,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3201524,47.54735691,2019,6,24,3,14,15,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3566896,47.62719239,2019,5,19,6,19,270,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3236412,47.6060184,2018,8,35,2,14,466,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.37621920000001,47.66570451,2018,9,37,6,15,295,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32072620000001,47.66156251,2019,5,19,6,19,351,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3187916,47.65848566,2019,6,26,0,18,351,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3295649,47.55187534,2019,5,22,1,15,375,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3413331,47.61383119,2018,9,37,6,5,8,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.375766,47.54467902,2018,10,44,0,23,231,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-122.3162482,47.52644473,2019,6,22,5,21,327,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.3146354,47.62425877,2019,2,9,0,18,223,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.32951429999999,47.60405521,2018,11,46,3,9,486,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2878361,47.56281827,2019,6,23,1,17,29,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.2907841,47.71925344,2019,5,19,4,7,403,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30893629999998,47.60709669,2018,9,39,1,22,181,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3500175,47.66430128,2018,11,45,4,8,420,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.32807859999998,47.60416123,2019,2,8,5,17,142,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.3528115,47.7087055,2019,2,9,3,13,194,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.37338390000002,47.56749548,2018,9,36,3,7,463,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2696111,47.51684873,2019,5,21,4,11,127,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.29688780000001,47.54580036,2019,6,26,4,17,409,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34202579999999,47.65052809,2018,10,40,4,13,243,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-122.3002615,47.58111836,2019,6,24,2,17,427,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2700021,47.52075616,2018,9,39,3,8,127,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.381229,47.56140654,2018,10,42,4,18,434,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.285452,47.54605841,2019,6,26,4,22,192,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3063621,47.59748017,2019,5,18,2,14,445,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3419595,47.610682000000004,2019,6,22,5,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.28084640000002,47.535404799999995,2018,9,39,2,21,361,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3055202,47.69393093,2018,10,42,3,21,47,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.33847040000002,47.62028841,2019,6,23,1,20,451,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3295378,47.55489803,2019,6,26,1,18,375,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30635020000001,47.60351265,2019,5,21,5,17,54,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.31482620000001,47.6129127,2018,10,40,1,20,293,0,0,0,0,1,1,0,0,0,0,1,0,0
2,-122.30685359999998,47.69030348,2018,11,47,0,6,47,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.2742642,47.5460386,2018,11,44,6,4,44,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.3076615,47.59962427,2018,9,38,3,21,416,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3130845,47.59791265,2019,5,18,4,14,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3244959,47.61704695,2018,8,34,6,23,217,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.31779109999998,47.65794313,2019,6,25,3,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3160193,47.58102229,2019,5,20,6,19,173,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.40088859999999,47.65930718,2018,11,46,5,15,162,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33419669999999,47.72685208,2018,11,46,2,14,335,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3153385,47.58455055,2019,5,20,6,10,147,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.328406,47.604518799999994,2019,6,25,2,14,486,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.38212879999999,47.67273065,2019,5,19,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.31654250000001,47.67946122,2018,9,37,2,19,169,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32625390000001,47.61773647,2018,10,43,2,10,217,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.33634369999999,47.53965365,2018,10,44,2,15,456,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.3550291,47.53411905,2019,6,23,0,12,130,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3816513,47.55203596,2018,10,41,0,23,21,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.34068300000001,47.61344689,2018,11,45,3,9,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2998626,47.54393349,2019,6,23,6,16,408,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.334216,47.55190326,2018,9,38,2,18,48,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3028659,47.69754908,2018,10,41,1,7,366,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.32683,47.65500848,2019,4,17,3,17,473,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.28483700000001,47.55744456,2019,6,25,4,22,325,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.34817209999999,47.53406249,2018,9,37,4,6,399,0,0,1,0,0,0,1,0,0,0,0,1,0
2,-122.33713689999999,47.61070944,2019,6,25,3,17,128,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3365952,47.6157212,2019,5,21,2,16,128,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.37620890000001,47.561550399999994,2018,9,39,4,19,94,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3854581,47.56107185,2018,11,45,5,23,303,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.29746850000001,47.59739387,2018,10,44,1,8,177,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3806733,47.52838034,2019,6,23,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3631128,47.63089561,2019,5,19,0,1,60,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3023388,47.5464261,2018,11,44,3,9,408,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.27901340000001,47.52611725,2019,3,12,6,17,426,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3258372,47.57155151,2019,4,17,3,8,314,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2805838,47.53075,2018,10,41,2,7,361,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.312556,47.71579036,2018,10,41,3,14,145,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.28821059999999,47.56418493,2018,11,44,5,14,29,0,0,0,0,1,0,0,0,0,0,1,0,0
2,-122.3466941,47.6422552,2019,5,20,1,16,479,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.32290900000001,47.54294055,2018,11,46,1,8,247,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3426784,47.65053352,2018,10,41,3,8,243,1,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2886702,47.55273827,2019,5,19,3,12,203,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.36093799999999,47.5391474,2019,6,26,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3659992,47.68802073,2018,9,39,3,17,102,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.31347290000001,47.55344268,2019,5,21,3,17,311,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.4036154,47.64772395,2019,4,17,6,19,478,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.3875666,47.69670718,2018,9,38,5,3,149,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33310390000001,47.60797946,2019,4,15,6,23,52,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.325099,47.68676836,2019,5,20,3,15,4,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.33114609999998,47.60583916,2018,9,38,0,16,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.4060645,47.67241515,2018,10,43,6,2,304,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3343091,47.54827138,2019,6,23,1,15,63,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.34489609999999,47.717173100000004,2019,4,17,3,20,164,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.32519840000002,47.64650426,2018,10,44,0,18,150,0,0,0,0,0,0,0,1,0,0,0,0,0
2,-122.296314,47.71928489,2018,9,39,3,15,11,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32929209999999,47.61844935,2018,8,34,6,20,62,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3302436,47.65556661,2019,5,18,5,12,473,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.339357,47.60978057,2019,4,17,4,13,490,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.33026480000001,47.60171616,2018,11,46,0,22,142,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.29753909999998,47.61001297,2018,11,45,3,18,101,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.32585959999999,47.605090000000004,2018,10,41,3,9,466,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3397513,47.62321407,2019,5,20,5,10,111,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29740079999999,47.71561399,2018,9,38,5,15,209,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.36822749999999,47.66256877,2019,6,23,6,9,163,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.38508200000001,47.54523459,2019,4,17,0,15,234,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3025521,47.64280163,2018,9,37,5,18,400,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-122.3554527,47.70508354,2018,11,45,4,9,382,0,1,0,0,0,0,0,0,0,0,0,1,1
2,-122.35113390000002,47.57094178,2018,10,44,2,8,137,0,1,0,0,0,0,1,0,0,0,0,1,0
1,-122.30294669999999,47.58365857,2019,5,19,3,9,280,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3274805,47.54263020000001,2019,6,25,1,8,336,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.32701580000001,47.59919385,2019,5,20,1,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.37946550000001,47.66441114,2018,9,38,3,13,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3343485,47.62586870000001,2018,9,39,4,21,362,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.32077140000001,47.61351951,2018,8,35,2,16,95,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.33823829999999,47.55576875,2019,5,21,3,15,48,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3342037,47.57438558,2018,10,43,0,7,487,0,0,0,0,1,0,0,0,1,0,0,0,1
1,-122.3805565,47.66299765,2018,10,43,5,13,83,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.32982240000001,47.61445724,2019,5,18,3,7,492,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32070290000001,47.66495773,2018,11,46,3,6,245,0,1,0,0,0,1,0,0,0,0,0,1,1
2,-122.3368394,47.61289702,2018,9,39,4,13,128,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.32468090000002,47.52646939,2019,6,23,5,2,263,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2822608,47.612739399999995,2018,10,43,5,2,92,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.29365420000002,47.54350859,2019,4,17,2,21,213,1,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.343675,47.62206083,2019,3,12,5,15,43,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3762239,47.56017275,2019,4,18,1,13,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.28187290000001,47.53479104,2018,11,44,3,21,361,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3498847,47.65088991,2018,9,38,6,0,394,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.32070290000001,47.66495773,2019,6,24,4,12,245,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.29783789999999,47.60799951,2018,9,38,2,17,101,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.26165459999999,47.51789865,2018,8,34,6,3,284,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3445262,47.69092352,2018,9,38,3,8,441,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.33421659999999,47.55150568,2019,5,20,6,1,48,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3201136,47.61408042,2019,6,26,6,17,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.37391459999999,47.63088021,2019,5,20,5,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.35816799999999,47.71054097,2018,9,39,0,8,382,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32724109999998,47.66197931,2019,5,20,3,14,37,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.28625819999999,47.541562299999995,2018,10,43,1,17,192,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3707646,47.66504255,2019,5,21,0,19,444,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.2948226,47.5378637,2019,4,17,5,1,354,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3052463,47.70854215,2019,6,23,5,1,331,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.29382040000002,47.73285934,2019,5,20,0,12,405,0,0,0,0,0,0,0,0,0,0,0,0,0
